"No.","Time","Source","Destination","Protocol","Length","Info"
"1723","14.373914","192.168.56.115","192.168.56.201","TCP","60","3306  >  6267 [ACK] Seq=161 Ack=92 Win=64256 Len=0"
"1724","14.373960","192.168.56.201","192.168.56.115","TCP","66","6268  >  3306 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1725","14.374041","192.168.56.115","192.168.56.201","TCP","66","3306  >  6268 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"1726","14.374064","192.168.56.201","192.168.56.115","TCP","54","6268  >  3306 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"1727","14.374281","192.168.56.115","192.168.56.201","MySQL","132","Server Greeting  proto=10 version=5.7.36 "
"1728","14.374311","192.168.56.201","192.168.56.115","MySQL","144","Login Request user=root db=mysql "
"1729","14.374427","192.168.56.115","192.168.56.201","TCP","60","3306  >  6268 [ACK] Seq=79 Ack=91 Win=64256 Len=0"
"1730","14.374503","192.168.56.115","192.168.56.201","MySQL","135","Response  Error 1045 "
"1731","14.374543","192.168.56.201","192.168.56.115","TCP","54","6268  >  3306 [FIN, ACK] Seq=91 Ack=160 Win=2102016 Len=0"
"1732","14.374618","192.168.56.115","192.168.56.201","TCP","60","3306  >  6268 [FIN, ACK] Seq=160 Ack=91 Win=64256 Len=0"
"1733","14.374630","192.168.56.201","192.168.56.115","TCP","54","6268  >  3306 [ACK] Seq=92 Ack=161 Win=2102016 Len=0"
"1734","14.374659","192.168.56.201","192.168.56.115","TCP","66","6269  >  3306 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1735","14.374714","192.168.56.115","192.168.56.201","TCP","60","3306  >  6268 [ACK] Seq=161 Ack=92 Win=64256 Len=0"
"1736","14.374778","192.168.56.115","192.168.56.201","TCP","66","3306  >  6269 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"1737","14.374798","192.168.56.201","192.168.56.115","TCP","54","6269  >  3306 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"1738","14.375057","192.168.56.115","192.168.56.201","MySQL","132","Server Greeting  proto=10 version=5.7.36 "
"1739","14.375114","192.168.56.201","192.168.56.115","MySQL","144","Login Request user=root db=mysql "
"1740","14.375276","192.168.56.115","192.168.56.201","TCP","60","3306  >  6269 [ACK] Seq=79 Ack=91 Win=64256 Len=0"
"1741","14.375361","192.168.56.115","192.168.56.201","MySQL","135","Response  Error 1045 "
"1742","14.375390","192.168.56.201","192.168.56.115","TCP","54","6269  >  3306 [FIN, ACK] Seq=91 Ack=160 Win=2102016 Len=0"
"1743","14.375399","192.168.56.115","192.168.56.201","TCP","60","3306  >  6269 [FIN, ACK] Seq=160 Ack=91 Win=64256 Len=0"
"1744","14.375426","192.168.56.201","192.168.56.115","TCP","54","6269  >  3306 [ACK] Seq=92 Ack=161 Win=2102016 Len=0"
"1745","14.375496","192.168.56.115","192.168.56.201","TCP","60","3306  >  6269 [ACK] Seq=161 Ack=92 Win=64256 Len=0"
"1746","14.375505","192.168.56.201","192.168.56.115","TCP","66","6270  >  3306 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1747","14.375584","192.168.56.115","192.168.56.201","TCP","66","3306  >  6270 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"1748","14.375607","192.168.56.201","192.168.56.115","TCP","54","6270  >  3306 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"1749","14.375739","192.168.56.115","192.168.56.201","MySQL","132","Server Greeting  proto=10 version=5.7.36 "
"1750","14.375771","192.168.56.201","192.168.56.115","MySQL","144","Login Request user=root db=mysql "
"1751","14.375941","192.168.56.115","192.168.56.201","TCP","60","3306  >  6270 [ACK] Seq=79 Ack=91 Win=64256 Len=0"
"1752","14.376022","192.168.56.115","192.168.56.201","MySQL","135","Response  Error 1045 "
"1753","14.376061","192.168.56.115","192.168.56.201","TCP","60","3306  >  6270 [FIN, ACK] Seq=160 Ack=91 Win=64256 Len=0"
"1754","14.376065","192.168.56.201","192.168.56.115","TCP","54","6270  >  3306 [FIN, ACK] Seq=91 Ack=160 Win=2102016 Len=0"
"1755","14.376078","192.168.56.201","192.168.56.115","TCP","54","6270  >  3306 [ACK] Seq=92 Ack=161 Win=2102016 Len=0"
"1756","14.376185","192.168.56.115","192.168.56.201","TCP","60","3306  >  6270 [ACK] Seq=161 Ack=92 Win=64256 Len=0"
"1757","14.376251","192.168.56.201","192.168.56.115","TCP","66","6271  >  3306 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1758","14.376356","192.168.56.115","192.168.56.201","TCP","66","3306  >  6271 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"1759","14.376381","192.168.56.201","192.168.56.115","TCP","54","6271  >  3306 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"1760","14.376579","192.168.56.115","192.168.56.201","MySQL","132","Server Greeting  proto=10 version=5.7.36 "
"1761","14.376615","192.168.56.201","192.168.56.115","MySQL","144","Login Request user=root db=mysql "
"1762","14.376722","192.168.56.115","192.168.56.201","TCP","60","3306  >  6271 [ACK] Seq=79 Ack=91 Win=64256 Len=0"
"1763","14.376802","192.168.56.115","192.168.56.201","MySQL","135","Response  Error 1045 "
