"No.","Time","Source","Destination","Protocol","Length","Info"
"253","5.370282","192.168.56.107","192.168.56.115","SMB2","294","Negotiate Protocol Response"
"254","5.399482","192.168.56.115","192.168.56.107","SMB2","224","Session Setup Request, NTLMSSP_NEGOTIATE"
"255","5.460524","192.168.56.107","192.168.56.115","TCP","54","445  >  43911 [ACK] Seq=415 Ack=456 Win=2102016 Len=0"
"256","5.474334","192.168.56.107","192.168.56.115","SMB2","319","Session Setup Response, Error: STATUS_MORE_PROCESSING_REQUIRED, NTLMSSP_CHALLENGE"
"257","5.499603","192.168.56.115","192.168.56.107","SMB2","436","Session Setup Request, NTLMSSP_AUTH, User: .\\admin"
"258","5.504827","192.168.56.107","192.168.56.115","SMB2","130","Session Setup Response, Error: STATUS_LOGON_FAILURE"
"259","5.523151","192.168.56.115","192.168.56.107","SMB2","178","Encrypted SMB3"
"260","5.524682","192.168.56.107","192.168.56.115","TCP","54","445  >  43911 [RST, ACK] Seq=756 Ack=962 Win=0 Len=0"
"261","5.527444","192.168.56.115","192.168.56.107","TCP","74","34575  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2592391282 TSecr=0 WS=128"
"262","5.527540","192.168.56.107","192.168.56.115","TCP","66","445  >  34575 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"263","5.527916","192.168.56.115","192.168.56.107","TCP","60","34575  >  445 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"264","5.530559","192.168.56.115","192.168.56.107","SMB","127","Negotiate Protocol Request"
"265","5.574902","192.168.56.107","192.168.56.115","SMB2","228","Negotiate Protocol Response"
"266","5.575380","192.168.56.115","192.168.56.107","TCP","60","34575  >  445 [ACK] Seq=74 Ack=175 Win=64128 Len=0"
"267","5.609981","192.168.56.115","192.168.56.107","SMB2","266","Negotiate Protocol Request"
"268","5.623393","192.168.56.107","192.168.56.115","SMB2","294","Negotiate Protocol Response"
"269","5.648539","192.168.56.107","192.168.56.115","TCP","294","[TCP Retransmission] 445  >  34575 [PSH, ACK] Seq=175 Ack=286 Win=2102016 Len=240"
"270","5.648927","192.168.56.115","192.168.56.107","TCP","66","34575  >  445 [ACK] Seq=286 Ack=415 Win=64128 Len=0 SLE=175 SRE=415"
"271","5.651927","192.168.56.115","192.168.56.107","SMB2","224","Session Setup Request, NTLMSSP_NEGOTIATE"
"272","5.693700","192.168.56.107","192.168.56.115","SMB2","319","Session Setup Response, Error: STATUS_MORE_PROCESSING_REQUIRED, NTLMSSP_CHALLENGE"
"273","5.721240","192.168.56.115","192.168.56.107","SMB2","436","Session Setup Request, NTLMSSP_AUTH, User: .\\admin"
"274","5.724127","192.168.56.107","192.168.56.115","SMB2","130","Session Setup Response, Error: STATUS_LOGON_FAILURE"
"275","5.745689","192.168.56.115","192.168.56.107","SMB2","178","Encrypted SMB3"
"276","5.745938","192.168.56.107","192.168.56.115","TCP","54","445  >  34575 [RST, ACK] Seq=756 Ack=962 Win=0 Len=0"
"277","5.749970","192.168.56.115","192.168.56.107","TCP","74","41831  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2592391505 TSecr=0 WS=128"
"278","5.750101","192.168.56.107","192.168.56.115","TCP","66","445  >  41831 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"279","5.750293","192.168.56.115","192.168.56.107","TCP","60","41831  >  445 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"280","5.754411","192.168.56.115","192.168.56.107","SMB","127","Negotiate Protocol Request"
"281","5.772625","192.168.56.107","192.168.56.115","TCP","54","445  >  41831 [ACK] Seq=1 Ack=74 Win=2102272 Len=0"
"282","5.963542","192.168.56.107","192.168.56.115","SMB2","228","Negotiate Protocol Response"
"283","5.963736","192.168.56.115","192.168.56.107","TCP","60","41831  >  445 [ACK] Seq=74 Ack=175 Win=64128 Len=0"
"284","5.992908","192.168.56.115","192.168.56.107","SMB2","266","Negotiate Protocol Request"
"285","6.017329","192.168.56.107","192.168.56.115","SMB2","294","Negotiate Protocol Response"
"286","6.054821","192.168.56.115","192.168.56.107","SMB2","224","Session Setup Request, NTLMSSP_NEGOTIATE"
"287","6.060749","192.168.56.107","192.168.56.115","SMB2","319","Session Setup Response, Error: STATUS_MORE_PROCESSING_REQUIRED, NTLMSSP_CHALLENGE"
"288","6.091427","192.168.56.115","192.168.56.107","SMB2","436","Session Setup Request, NTLMSSP_AUTH, User: .\\admin"
"289","6.094126","192.168.56.107","192.168.56.115","SMB2","130","Session Setup Response, Error: STATUS_LOGON_FAILURE"
"290","6.117900","192.168.56.115","192.168.56.107","SMB2","178","Encrypted SMB3"
"291","6.118311","192.168.56.107","192.168.56.115","TCP","54","445  >  41831 [RST, ACK] Seq=756 Ack=962 Win=0 Len=0"
"292","6.121431","192.168.56.115","192.168.56.107","TCP","74","33117  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2592391877 TSecr=0 WS=128"
"293","6.121556","192.168.56.107","192.168.56.115","TCP","66","445  >  33117 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"294","6.121875","192.168.56.115","192.168.56.107","TCP","60","33117  >  445 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"295","6.128541","192.168.56.115","192.168.56.107","SMB","127","Negotiate Protocol Request"
"296","6.136979","192.168.56.107","192.168.56.115","SMB2","228","Negotiate Protocol Response"
"297","6.137783","192.168.56.115","192.168.56.107","TCP","60","33117  >  445 [ACK] Seq=74 Ack=175 Win=64128 Len=0"
"298","6.192501","192.168.56.115","192.168.56.107","SMB2","266","Negotiate Protocol Request"
"299","6.197320","192.168.56.107","192.168.56.115","SMB2","294","Negotiate Protocol Response"
"300","6.197679","192.168.56.115","192.168.56.107","TCP","60","33117  >  445 [ACK] Seq=286 Ack=415 Win=64128 Len=0"
"301","6.232403","192.168.56.115","192.168.56.107","SMB2","224","Session Setup Request, NTLMSSP_NEGOTIATE"
"302","6.257524","192.168.56.107","192.168.56.115","TCP","54","445  >  33117 [ACK] Seq=415 Ack=456 Win=2102016 Len=0"
"303","6.260539","192.168.56.107","192.168.56.115","SMB2","319","Session Setup Response, Error: STATUS_MORE_PROCESSING_REQUIRED, NTLMSSP_CHALLENGE"
"304","6.282812","192.168.56.115","192.168.56.107","SMB2","436","Session Setup Request, NTLMSSP_AUTH, User: .\\admin"
"305","6.285506","192.168.56.107","192.168.56.115","SMB2","130","Session Setup Response, Error: STATUS_LOGON_FAILURE"
"306","6.308114","192.168.56.115","192.168.56.107","SMB2","178","Encrypted SMB3"
"307","6.308284","192.168.56.107","192.168.56.115","TCP","54","445  >  33117 [RST, ACK] Seq=756 Ack=962 Win=0 Len=0"
"308","6.311555","192.168.56.115","192.168.56.107","TCP","74","44557  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2592392067 TSecr=0 WS=128"
"309","6.311679","192.168.56.107","192.168.56.115","TCP","66","445  >  44557 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"310","6.313051","192.168.56.115","192.168.56.107","TCP","60","44557  >  445 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"311","6.316648","192.168.56.115","192.168.56.107","SMB","127","Negotiate Protocol Request"
"312","6.319709","192.168.56.107","192.168.56.115","SMB2","228","Negotiate Protocol Response"
"313","6.320455","192.168.56.115","192.168.56.107","TCP","60","44557  >  445 [ACK] Seq=74 Ack=175 Win=64128 Len=0"
"314","6.357430","192.168.56.115","192.168.56.107","SMB2","266","Negotiate Protocol Request"
"315","6.358746","192.168.56.107","192.168.56.115","SMB2","294","Negotiate Protocol Response"
"316","6.384628","192.168.56.115","192.168.56.107","SMB2","224","Session Setup Request, NTLMSSP_NEGOTIATE"
"317","6.460704","192.168.56.107","192.168.56.115","TCP","54","445  >  44557 [ACK] Seq=415 Ack=456 Win=2102016 Len=0"
"318","6.565972","192.168.56.107","192.168.56.115","SMB2","319","Session Setup Response, Error: STATUS_MORE_PROCESSING_REQUIRED, NTLMSSP_CHALLENGE"
"319","6.585560","192.168.56.115","192.168.56.107","SMB2","436","Session Setup Request, NTLMSSP_AUTH, User: .\\admin"
"320","6.648145","192.168.56.107","192.168.56.115","TCP","54","445  >  44557 [ACK] Seq=680 Ack=838 Win=2101504 Len=0"
"321","6.701122","192.168.56.107","192.168.56.115","SMB2","130","Session Setup Response, Error: STATUS_LOGON_FAILURE"
"322","6.726706","192.168.56.115","192.168.56.107","SMB2","178","Encrypted SMB3"
"323","6.727420","192.168.56.107","192.168.56.115","TCP","54","445  >  44557 [RST, ACK] Seq=756 Ack=962 Win=0 Len=0"
"324","6.729674","192.168.56.115","192.168.56.107","TCP","74","35427  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2592392485 TSecr=0 WS=128"
"325","6.729715","192.168.56.107","192.168.56.115","TCP","66","445  >  35427 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"326","6.730033","192.168.56.115","192.168.56.107","TCP","60","35427  >  445 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"327","6.736142","192.168.56.115","192.168.56.107","SMB","127","Negotiate Protocol Request"
"328","6.757922","192.168.56.107","192.168.56.115","TCP","54","445  >  35427 [ACK] Seq=1 Ack=74 Win=2102272 Len=0"
"329","6.946396","192.168.56.107","192.168.56.115","SMB2","228","Negotiate Protocol Response"
"330","6.946750","192.168.56.115","192.168.56.107","TCP","60","35427  >  445 [ACK] Seq=74 Ack=175 Win=64128 Len=0"
"331","6.981534","192.168.56.115","192.168.56.107","SMB2","266","Negotiate Protocol Request"
"332","7.148079","192.168.56.107","192.168.56.115","TCP","54","445  >  35427 [ACK] Seq=175 Ack=286 Win=2102016 Len=0"
"333","7.163221","192.168.56.107","192.168.56.115","SMB2","294","Negotiate Protocol Response"
"334","7.189404","192.168.56.115","192.168.56.107","SMB2","224","Session Setup Request, NTLMSSP_NEGOTIATE"
