"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.56.201","192.168.56.107","TCP","66","45714  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2","0.000463","192.168.56.107","192.168.56.201","TCP","66","445  >  45714 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"3","0.000512","192.168.56.201","192.168.56.107","TCP","54","45714  >  445 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"4","0.000783","192.168.56.201","192.168.56.107","TCP","54","45714  >  445 [FIN, ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"5","0.001010","192.168.56.107","192.168.56.201","TCP","54","445  >  45714 [ACK] Seq=1 Ack=2 Win=2102272 Len=0"
"6","0.001043","192.168.56.107","192.168.56.201","TCP","54","445  >  45714 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"7","0.008458","192.168.56.201","192.168.56.107","TCP","66","45715  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"8","0.008646","192.168.56.107","192.168.56.201","TCP","66","445  >  45715 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"9","0.008705","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"10","0.008807","192.168.56.201","192.168.56.107","SMB","105","Negotiate Protocol Request"
"11","0.021216","192.168.56.107","192.168.56.201","SMB","185","Negotiate Protocol Response"
"12","0.030727","192.168.56.107","192.168.56.201","TCP","185","[TCP Retransmission] 445  >  45715 [PSH, ACK] Seq=1 Ack=52 Win=2102272 Len=131"
"13","0.030776","192.168.56.201","192.168.56.107","TCP","66","45715  >  445 [ACK] Seq=52 Ack=132 Win=2102016 Len=0 SLE=1 SRE=132"
"14","0.033936","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"15","0.036092","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"16","0.036146","192.168.56.201","192.168.56.107","SMB","814","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"17","0.036466","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"18","0.036483","192.168.56.201","192.168.56.107","SMB","358","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"19","0.036714","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"20","0.036884","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"21","0.036899","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=1268 Ack=1528 Win=2102272 Len=0"
"22","0.037058","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"23","0.037233","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"24","0.037246","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=1268 Ack=2226 Win=2101504 Len=0"
"25","0.038696","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"26","0.038979","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"27","0.039002","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=1268 Ack=2924 Win=2100992 Len=0"
"28","0.057719","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"29","0.061530","192.168.56.201","192.168.56.107","SMB","1514","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"30","0.061530","192.168.56.201","192.168.56.107","SMB","58","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"31","0.062092","192.168.56.107","192.168.56.201","TCP","54","445  >  45715 [ACK] Seq=2924 Ack=3132 Win=2102272 Len=0"
"32","0.062137","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"33","0.062234","192.168.56.107","192.168.56.201","TCP","54","445  >  45715 [ACK] Seq=2924 Ack=3284 Win=2102016 Len=0"
"34","0.062876","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"35","0.075416","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"36","0.075481","192.168.56.201","192.168.56.107","SMB","1366","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"37","0.075513","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"38","0.075527","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=4748 Ack=3312 Win=2102272 Len=0"
"39","0.075543","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"40","0.075556","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=4748 Ack=3661 Win=2102016 Len=0"
"41","0.075572","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"42","0.075589","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"43","0.075599","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=4748 Ack=4359 Win=2101248 Len=0"
"44","0.075611","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"45","0.075739","192.168.56.107","192.168.56.201","TCP","54","445  >  45715 [ACK] Seq=4708 Ack=4748 Win=2102272 Len=0"
"46","0.075874","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"47","0.075887","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=4748 Ack=5057 Win=2102272 Len=0"
"48","0.076204","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"49","0.076228","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"50","0.079137","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"51","0.079191","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"52","0.079217","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"53","0.079234","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"54","0.079245","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=5052 Ack=6453 Win=2100992 Len=0"
"55","0.079258","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"56","0.079270","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=5052 Ack=6802 Win=2102272 Len=0"
"57","0.079314","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"58","0.079326","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=5052 Ack=7151 Win=2102016 Len=0"
"59","0.079433","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"60","0.079487","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"61","0.079497","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=5052 Ack=7539 Win=2101504 Len=0"
"62","0.080991","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"63","0.081878","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"64","0.081988","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"65","0.082009","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=5204 Ack=7927 Win=2101248 Len=0"
"66","0.082107","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"67","0.082186","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"68","0.082200","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=5204 Ack=8625 Win=2102272 Len=0"
"69","0.082310","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"70","0.082564","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"71","0.082583","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=5204 Ack=9323 Win=2101504 Len=0"
"72","0.083736","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"73","0.084851","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"74","0.084888","192.168.56.201","192.168.56.107","SMB","358","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"75","0.085035","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"76","0.085146","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"77","0.085168","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=5908 Ack=10060 Win=2100736 Len=0"
"78","0.086868","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"79","0.090692","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"80","0.090764","192.168.56.201","192.168.56.107","SMB","758","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"81","0.091179","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"82","0.091393","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"83","0.091438","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=7012 Ack=10797 Win=2101504 Len=0"
"84","0.091763","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"85","0.092852","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"86","0.092886","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"87","0.092981","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"88","0.093023","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"89","0.095089","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"90","0.095126","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"91","0.095147","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"92","0.095394","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"93","0.095420","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=8116 Ack=11612 Win=2102272 Len=0"
"94","0.096830","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"95","0.097080","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"96","0.099221","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"97","0.099492","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"98","0.099739","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"99","0.099922","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"100","0.100201","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"101","0.100351","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"102","0.101595","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"103","0.103304","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"104","0.105890","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"105","0.106966","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"106","0.107012","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"107","0.107500","192.168.56.201","192.168.56.107","TCP","66","45716  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"108","0.107665","192.168.56.107","192.168.56.201","TCP","66","445  >  45716 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"109","0.107722","192.168.56.201","192.168.56.107","TCP","54","45716  >  445 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"110","0.107806","192.168.56.201","192.168.56.107","SMB","105","Negotiate Protocol Request"
"111","0.109433","192.168.56.107","192.168.56.201","SMB","185","Negotiate Protocol Response"
"112","0.109685","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"113","0.110537","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"114","0.110584","192.168.56.201","192.168.56.107","SMB","1158","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"115","0.110721","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"116","0.110768","192.168.56.201","192.168.56.107","SMB","510","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"117","0.111117","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"118","0.111296","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"119","0.112368","192.168.56.201","192.168.56.107","SMB","1514","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"120","0.112368","192.168.56.201","192.168.56.107","SMB","58","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"121","0.112857","192.168.56.107","192.168.56.201","TCP","54","445  >  45716 [ACK] Seq=481 Ack=2124 Win=2102272 Len=0"
"122","0.112927","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"123","0.113074","192.168.56.107","192.168.56.201","TCP","54","445  >  45716 [ACK] Seq=481 Ack=2276 Win=2102016 Len=0"
"124","0.113981","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"125","0.114047","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"126","0.114070","192.168.56.201","192.168.56.107","TCP","54","45716  >  445 [ACK] Seq=2276 Ack=1179 Win=2100992 Len=0"
"127","0.114101","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"128","0.114121","192.168.56.201","192.168.56.107","SMB","1254","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"129","0.114492","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"130","0.115629","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"131","0.115689","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"132","0.116022","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"133","0.116066","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"134","0.116894","192.168.56.201","192.168.56.107","SMB","1514","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"135","0.116894","192.168.56.201","192.168.56.107","SMB","194","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"136","0.117054","192.168.56.107","192.168.56.201","TCP","54","445  >  45715 [ACK] Seq=14133 Ack=13980 Win=2102272 Len=0"
"137","0.117306","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"138","0.117365","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"139","0.117383","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=13980 Ack=14211 Win=2101248 Len=0"
"140","0.117501","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"141","0.117873","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"142","0.117896","192.168.56.201","192.168.56.107","SMB","606","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"143","0.117992","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"144","0.118051","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"145","0.118077","192.168.56.201","192.168.56.107","TCP","54","45716  >  445 [ACK] Seq=4028 Ack=2924 Win=2100992 Len=0"
"146","0.118130","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"147","0.118151","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"148","0.118166","192.168.56.201","192.168.56.107","TCP","54","45716  >  445 [ACK] Seq=4428 Ack=3273 Win=2102272 Len=0"
"149","0.118323","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"150","0.118339","192.168.56.201","192.168.56.107","TCP","54","45716  >  445 [ACK] Seq=4428 Ack=3622 Win=2102016 Len=0"
"151","0.118509","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"152","0.118670","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"153","0.118770","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"154","0.119721","192.168.56.201","192.168.56.107","SMB","1514","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"155","0.119721","192.168.56.201","192.168.56.107","SMB","194","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"156","0.119841","192.168.56.107","192.168.56.201","TCP","54","445  >  45716 [ACK] Seq=3971 Ack=6428 Win=2102272 Len=0"
"157","0.119896","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"158","0.120111","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"159","0.120139","192.168.56.201","192.168.56.107","TCP","54","45716  >  445 [ACK] Seq=6428 Ack=4359 Win=2101248 Len=0"
"160","0.120504","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"161","0.122781","192.168.56.201","192.168.56.107","SMB","1514","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"162","0.122781","192.168.56.201","192.168.56.107","SMB","194","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"163","0.122966","192.168.56.107","192.168.56.201","TCP","54","445  >  45715 [ACK] Seq=14250 Ack=15980 Win=2102272 Len=0"
"164","0.123308","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"165","0.123498","192.168.56.107","192.168.56.201","TCP","54","445  >  45715 [ACK] Seq=14250 Ack=16380 Win=2101760 Len=0"
"166","0.124596","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"167","0.125148","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"168","0.126522","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"169","0.126565","192.168.56.201","192.168.56.107","SMB","910","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"170","0.126591","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"171","0.126763","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"172","0.126798","192.168.56.201","192.168.56.107","TCP","54","45716  >  445 [ACK] Seq=7436 Ack=4476 Win=2100992 Len=0"
"173","0.127186","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"174","0.128653","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"175","0.128690","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"176","0.128876","192.168.56.201","192.168.56.107","SMB","1514","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"177","0.128876","192.168.56.201","192.168.56.107","SMB","194","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"178","0.128960","192.168.56.107","192.168.56.201","SMB","403","Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED"
"179","0.129004","192.168.56.201","192.168.56.107","SMB","206","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"180","0.129046","192.168.56.107","192.168.56.201","TCP","54","445  >  45715 [ACK] Seq=14289 Ack=18380 Win=2102272 Len=0"
"181","0.129521","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"182","0.129727","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"183","0.129753","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=18380 Ack=14367 Win=2100992 Len=0"
"184","0.132033","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"185","0.132366","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"186","0.132460","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"187","0.132484","192.168.56.201","192.168.56.107","TCP","54","45715  >  445 [ACK] Seq=18780 Ack=14445 Win=2100992 Len=0"
"188","0.132519","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"189","0.133545","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"190","0.133573","192.168.56.201","192.168.56.107","SMB","1062","Session Setup AndX Request, NTLMSSP_NEGOTIATE"
"191","0.133897","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"192","0.133933","192.168.56.201","192.168.56.107","SMB","854","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"193","0.134082","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"194","0.134110","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"195","0.134319","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
"196","0.136164","192.168.56.201","192.168.56.107","SMB","454","Session Setup AndX Request, NTLMSSP_AUTH, User: 192.168.56.107\\administrator"
"197","0.136961","192.168.56.107","192.168.56.201","SMB","93","Session Setup AndX Response, Error: STATUS_LOGON_FAILURE"
